../../intermediate/crop/7-7-21_21-BA2_2B/0/ROI_4.mp4,1,8,48,1.45,24,38,1.46,0,0
../../intermediate/crop/7-7-21_21-BA2_2B/0/ROI_4.mp4,2,24,30,1.47,50,4,1.50,0,0
../../intermediate/crop/7-7-21_21-BA2_2B/0/ROI_4.mp4,3,56,6,2.13,50,22,2.14,0,0
../../intermediate/crop/7-7-21_21-BA2_2B/0/ROI_4.mp4,4,54,33,2.15,77,46,2.16,0,0
../../intermediate/crop/7-7-21_21-BA2_2B/0/ROI_4.mp4,5,61,56,4.20,61,56,4.20,0,0
../../intermediate/crop/7-7-21_21-BA2_2B/0/ROI_4.mp4,7,34,59,4.21,34,59,4.21,0,0
../../intermediate/crop/7-7-21_21-BA2_2B/0/ROI_4.mp4,9,9,60,4.22,9,60,4.22,0,0
