../../intermediate/crop/7-7-21_21-BA2_2B/0/ROI_211.mp4,1,6,14,5.24,84,14,5.29,0,0
../../intermediate/crop/7-7-21_21-BA2_2B/0/ROI_211.mp4,2,72,15,5.36,10,14,5.38,0,0
../../intermediate/crop/7-7-21_21-BA2_2B/0/ROI_211.mp4,6,22,44,0.00,22,44,0.00,0,0
